133690_BuyAndHold,133690_BuyAndHold,133690_BuyAndHold,133690_BuyAndHold,133690_DCAAndHold,133690_DCAAndHold,133690_DCAAndHold,133690_DCAAndHold,133690_DCASellOnProfit,133690_DCASellOnProfit,133690_DCASellOnProfit,133690_DCASellOnProfit,133690_DCASellOnProfit,133690_MonthlyDCA,133690_MonthlyDCA,133690_MonthlyDCA,133690_MonthlyDCA,379800_BuyAndHold,379800_BuyAndHold,379800_BuyAndHold,379800_BuyAndHold,379800_DCAAndHold,379800_DCAAndHold,379800_DCAAndHold,379800_DCAAndHold,379800_DCASellOnProfit,379800_DCASellOnProfit,379800_DCASellOnProfit,379800_DCASellOnProfit,379800_DCASellOnProfit,379800_MonthlyDCA,379800_MonthlyDCA,379800_MonthlyDCA,379800_MonthlyDCA
date,remaining_capital,shares_held,total_value,date,remaining_capital,shares_held,total_value,date,remaining_capital,shares_held,total_value,holding_count,date,remaining_capital,shares_held,total_value,date,remaining_capital,shares_held,total_value,date,remaining_capital,shares_held,total_value,date,remaining_capital,shares_held,total_value,holding_count,date,remaining_capital,shares_held,total_value
2019-03-21,5254.4000000003725,320,11694854.4,2019-03-21,7035303.755,88,10249943.754999999,2019-03-21,7953723.595,56,9999403.594999999,2,2019-03-21,9898515.225,3,10008105.225,2021-06-24,9491.01000000164,979.0,10364374.010000002,2021-06-24,7023840.345,288.0,10070016.344999999,2021-06-24,7023840.345,288.0,10070016.344999999,3.0,2021-06-24,9968995.81,3.0,10000726.81
2019-03-22,5254.4000000003725,320,11857094.4,2019-03-22,7035303.755,88,10294559.754999999,2019-03-22,7953723.595,56,10027795.594999999,2,2019-03-22,9898515.225,3,10009626.225,2021-06-25,9491.01000000164,979.0,10344794.010000002,2021-06-25,7023840.345,288.0,10064256.344999999,2021-06-25,7023840.345,288.0,10064256.344999999,3.0,2021-06-25,9968995.81,3.0,10000666.81
2019-03-25,5254.4000000003725,320,11580934.4,2019-03-25,7035303.755,88,10218615.754999999,2019-03-25,7953723.595,56,9979467.594999999,2,2019-03-25,9898515.225,3,10007037.225,2021-06-28,9491.01000000164,979.0,10398639.010000002,2021-06-28,7023840.345,288.0,10080096.344999999,2021-06-28,7023840.345,288.0,10080096.344999999,3.0,2021-06-28,9968995.81,3.0,10000831.81
2019-03-26,5254.4000000003725,320,11632454.4,2019-03-26,7035303.755,88,10232783.754999999,2019-03-26,7953723.595,56,9988483.594999999,2,2019-03-26,9898515.225,3,10007520.225,2021-06-29,9491.01000000164,979.0,10393744.010000002,2021-06-29,7023840.345,288.0,10078656.344999999,2021-06-29,7023840.345,288.0,10078656.344999999,3.0,2021-06-29,9968995.81,3.0,10000816.81
2019-03-27,5254.4000000003725,320,11737414.4,2019-03-27,7035303.755,88,10261647.754999999,2019-03-27,7953723.595,56,10006851.594999999,2,2019-03-27,9898515.225,3,10008504.225,2021-06-30,9491.01000000164,979.0,10388849.010000002,2021-06-30,7023840.345,288.0,10077216.344999999,2021-06-30,7023840.345,288.0,10077216.344999999,3.0,2021-06-30,9968995.81,3.0,10000801.81
2019-03-28,5254.4000000003725,320,11635654.4,2019-03-28,7035303.755,88,10233663.754999999,2019-03-28,7953723.595,56,9989043.594999999,2,2019-03-28,9898515.225,3,10007550.225,2021-07-01,9491.01000000164,979.0,10476959.010000002,2021-07-01,6025421.385,380.0,10088381.385,2021-07-01,6025421.385,380.0,10088381.385,4.0,2021-07-01,9958143.43,4.0,10000911.43
2019-03-29,5254.4000000003725,320,11763654.4,2019-03-29,7035303.755,88,10268863.754999999,2019-03-29,7953723.595,56,10011443.594999999,2,2019-03-29,9898515.225,3,10008750.225,2021-07-02,9491.01000000164,979.0,10535699.010000002,2021-07-02,6025421.385,380.0,10111181.385,2021-07-02,6025421.385,380.0,10111181.385,4.0,2021-07-02,9958143.43,4.0,10001151.43
2019-04-01,5254.4000000003725,320,11861574.4,2019-04-01,6057527.865,114,10281341.865,2019-04-01,6975947.705,82,10014129.705,3,2019-04-01,9860908.459999999,4,10009112.459999999,2021-07-05,9491.01000000164,979.0,10560174.010000002,2021-07-05,6025421.385,380.0,10120681.385,2021-07-05,6025421.385,380.0,10120681.385,4.0,2021-07-05,9958143.43,4.0,10001251.43
2019-04-02,5254.4000000003725,320,11851014.4,2019-04-02,6057527.865,114,10277579.865,2019-04-02,6975947.705,82,10011423.705,3,2019-04-02,9860908.459999999,4,10008980.459999999,2021-07-06,9491.01000000164,979.0,10560174.010000002,2021-07-06,6025421.385,380.0,10120681.385,2021-07-06,6025421.385,380.0,10120681.385,4.0,2021-07-06,9958143.43,4.0,10001251.43
2019-04-03,5254.4000000003725,320,11979334.4,2019-04-03,6057527.865,114,10323293.865,2019-04-03,7882048.79,53,9865255.79,2,2019-04-03,9860908.459999999,4,10010584.459999999,2021-07-07,9491.01000000164,979.0,10614019.010000002,2021-07-07,6025421.385,380.0,10141581.385,2021-07-07,6025421.385,380.0,10141581.385,4.0,2021-07-07,9958143.43,4.0,10001471.43
2019-04-04,5254.4000000003725,320,11985734.4,2019-04-04,6057527.865,114,10325573.865,2019-04-04,7882048.79,53,9866315.79,2,2019-04-04,9860908.459999999,4,10010664.459999999,2021-07-08,9491.01000000164,979.0,10676675.010000002,2021-07-08,6025421.385,380.0,10165901.385,2021-07-08,6025421.385,380.0,10165901.385,4.0,2021-07-08,9958143.43,4.0,10001727.43
2019-04-05,5254.4000000003725,320,11998534.4,2019-04-05,6057527.865,114,10330133.865,2019-04-05,7882048.79,53,9868435.79,2,2019-04-05,9860908.459999999,4,10010824.459999999,2021-07-09,9491.01000000164,979.0,10671780.010000002,2021-07-09,6025421.385,380.0,10164001.385,2021-07-09,6025421.385,380.0,10164001.385,4.0,2021-07-09,9958143.43,4.0,10001707.43
2019-04-08,5254.4000000003725,320,12082374.4,2019-04-08,6057527.865,114,10360001.865,2019-04-08,7882048.79,53,9882321.79,2,2019-04-08,9860908.459999999,4,10011872.459999999,2021-07-12,9491.01000000164,979.0,10754995.010000002,2021-07-12,6025421.385,380.0,10196301.385,2021-07-12,6025421.385,380.0,10196301.385,4.0,2021-07-12,9958143.43,4.0,10002047.43
2019-04-09,5254.4000000003725,320,12118534.4,2019-04-09,6057527.865,114,10372883.865,2019-04-09,7882048.79,53,9888310.79,2,2019-04-09,9860908.459999999,4,10012324.459999999,2021-07-13,9491.01000000164,979.0,10779470.010000002,2021-07-13,6025421.385,380.0,10205801.385,2021-07-13,6025421.385,380.0,10205801.385,4.0,2021-07-13,9958143.43,4.0,10002147.43
2019-04-10,5254.4000000003725,320,12052934.4,2019-04-10,6057527.865,114,10349513.865,2019-04-10,7882048.79,53,9877445.79,2,2019-04-10,9860908.459999999,4,10011504.459999999,2021-07-14,9491.01000000164,979.0,10769680.010000002,2021-07-14,6025421.385,380.0,10202001.385,2021-07-14,6025421.385,380.0,10202001.385,4.0,2021-07-14,9958143.43,4.0,10002107.43
2019-04-11,5254.4000000003725,320,12104134.4,2019-04-11,6057527.865,114,10367753.865,2019-04-11,7882048.79,53,9885925.79,2,2019-04-11,9860908.459999999,4,10012144.459999999,2021-07-15,9491.01000000164,979.0,10720730.010000002,2021-07-15,6025421.385,380.0,10183001.385,2021-07-15,6025421.385,380.0,10183001.385,4.0,2021-07-15,9958143.43,4.0,10001907.43
2019-04-12,5254.4000000003725,320,12091974.4,2019-04-12,6057527.865,114,10363421.865,2019-04-12,7882048.79,53,9883911.79,2,2019-04-12,9860908.459999999,4,10011992.459999999,2021-07-16,9491.01000000164,979.0,10681570.010000002,2021-07-16,6025421.385,380.0,10167801.385,2021-07-16,6025421.385,380.0,10167801.385,4.0,2021-07-16,9958143.43,4.0,10001747.43
2019-04-15,5254.4000000003725,320,12128134.4,2019-04-15,6057527.865,114,10376303.865,2019-04-15,7882048.79,53,9889900.79,2,2019-04-15,9860908.459999999,4,10012444.459999999,2021-07-19,9491.01000000164,979.0,10638494.010000002,2021-07-19,6025421.385,380.0,10151081.385,2021-07-19,6025421.385,380.0,10151081.385,4.0,2021-07-19,9958143.43,4.0,10001571.43
2019-04-16,5254.4000000003725,320,12129734.4,2019-04-16,6057527.865,114,10376873.865,2019-04-16,7882048.79,53,9890165.79,2,2019-04-16,9860908.459999999,4,10012464.459999999,2021-07-20,9491.01000000164,979.0,10574859.010000002,2021-07-20,6025421.385,380.0,10126381.385,2021-07-20,6025421.385,380.0,10126381.385,4.0,2021-07-20,9958143.43,4.0,10001311.43
2019-04-17,5254.4000000003725,320,12194054.4,2019-04-17,6057527.865,114,10399787.865,2019-04-17,7882048.79,53,9900818.79,2,2019-04-17,9860908.459999999,4,10013268.459999999,2021-07-21,9491.01000000164,979.0,10710940.010000002,2021-07-21,6025421.385,380.0,10179201.385,2021-07-21,6025421.385,380.0,10179201.385,4.0,2021-07-21,9958143.43,4.0,10001867.43
2019-04-18,5254.4000000003725,320,12167494.4,2019-04-18,6057527.865,114,10390325.865,2019-04-18,7882048.79,53,9896419.79,2,2019-04-18,9860908.459999999,4,10012936.459999999,2021-07-22,9491.01000000164,979.0,10779470.010000002,2021-07-22,6025421.385,380.0,10205801.385,2021-07-22,6025421.385,380.0,10205801.385,4.0,2021-07-22,9958143.43,4.0,10002147.43
2019-04-19,5254.4000000003725,320,12250054.4,2019-04-19,6057527.865,114,10419737.865,2019-04-19,7882048.79,53,9910093.79,2,2019-04-19,9860908.459999999,4,10013968.459999999,2021-07-23,9491.01000000164,979.0,10838210.010000002,2021-07-23,6025421.385,380.0,10228601.385,2021-07-23,6921307.08,283.0,10051570.08,3.0,2021-07-23,9958143.43,4.0,10002387.43
2019-04-22,5254.4000000003725,320,12298054.4,2019-04-22,6057527.865,114,10436837.865,2019-04-22,7882048.79,53,9918043.79,2,2019-04-22,9860908.459999999,4,10014568.459999999,2021-07-26,9491.01000000164,979.0,10901845.010000002,2021-07-26,6025421.385,380.0,10253301.385,2021-07-26,6921307.08,283.0,10069965.08,3.0,2021-07-26,9958143.43,4.0,10002647.43
2019-04-23,5254.4000000003725,320,12328134.4,2019-04-23,6057527.865,114,10447553.865,2019-04-23,7882048.79,53,9923025.79,2,2019-04-23,9860908.459999999,4,10014944.459999999,2021-07-27,9491.01000000164,979.0,10901845.010000002,2021-07-27,6025421.385,380.0,10253301.385,2021-07-27,6921307.08,283.0,10069965.08,3.0,2021-07-27,9958143.43,4.0,10002647.43
2019-04-24,5254.4000000003725,320,12502534.4,2019-04-24,6057527.865,114,10509683.865,2019-04-24,8762521.22,26,9777925.22,1,2019-04-24,9860908.459999999,4,10017124.459999999,2021-07-28,9491.01000000164,979.0,10921425.010000002,2021-07-28,6025421.385,380.0,10260901.385,2021-07-28,6921307.08,283.0,10075625.08,3.0,2021-07-28,9958143.43,4.0,10002727.43
2019-04-25,5254.4000000003725,320,12662854.4,2019-04-25,6057527.865,114,10566797.865,2019-04-25,8762521.22,26,9790951.22,1,2019-04-25,9860908.459999999,4,10019128.459999999,2021-07-29,9491.01000000164,979.0,10848000.010000002,2021-07-29,6025421.385,380.0,10232401.385,2021-07-29,6921307.08,283.0,10054400.08,3.0,2021-07-29,9958143.43,4.0,10002427.43
2019-04-26,5254.4000000003725,320,12689414.4,2019-04-26,6057527.865,114,10576259.865,2019-04-26,8762521.22,26,9793109.22,1,2019-04-26,9860908.459999999,4,10019460.459999999,2021-07-30,9491.01000000164,979.0,10828420.010000002,2021-07-30,6025421.385,380.0,10224801.385,2021-07-30,6921307.08,283.0,10048740.08,3.0,2021-07-30,9958143.43,4.0,10002347.43
2019-04-29,5254.4000000003725,320,12667654.4,2019-04-29,6057527.865,114,10568507.865,2019-04-29,8762521.22,26,9791341.22,1,2019-04-29,9860908.459999999,4,10019188.459999999,2021-08-02,9491.01000000164,979.0,10931215.010000002,2021-08-02,5028967.465,468.0,10249975.465,2021-08-02,5924853.16,371.0,10063729.16,4.0,2021-08-02,9946820.09,5.0,10002600.09
2019-04-30,5254.4000000003725,320,12751174.4,2019-04-30,6057527.865,114,10598261.865,2019-04-30,8762521.22,26,9798127.22,1,2019-04-30,9860908.459999999,4,10020232.459999999,2021-08-03,9491.01000000164,979.0,10852895.010000002,2021-08-03,5028967.465,468.0,10212535.465,2021-08-03,5924853.16,371.0,10034049.16,4.0,2021-08-03,9946820.09,5.0,10002200.09
2019-05-02,5254.4000000003725,320,12674054.4,2019-05-02,5093115.465,138,10556535.465,2019-05-02,7798108.82,50,9777608.82,2,2019-05-02,9820724.61,5,10018674.61,2021-08-04,9491.01000000164,979.0,10862685.010000002,2021-08-04,5028967.465,468.0,10217215.465,2021-08-04,5924853.16,371.0,10037759.16,4.0,2021-08-04,9946820.09,5.0,10002250.09
2019-05-03,5254.4000000003725,320,12691014.4,2019-05-03,5093115.465,138,10563849.465,2019-05-03,7798108.82,50,9780258.82,2,2019-05-03,9820724.61,5,10018939.61,2021-08-05,9491.01000000164,979.0,10828420.010000002,2021-08-05,5028967.465,468.0,10200835.465,2021-08-05,5924853.16,371.0,10024774.16,4.0,2021-08-05,9946820.09,5.0,10002075.09
2019-05-07,5254.4000000003725,320,12666054.4,2019-05-07,5093115.465,138,10553085.465,2019-05-07,7798108.82,50,9776358.82,2,2019-05-07,9820724.61,5,10018549.61,2021-08-06,9491.01000000164,979.0,10857790.010000002,2021-08-06,5028967.465,468.0,10214875.465,2021-08-06,5924853.16,371.0,10035904.16,4.0,2021-08-06,9946820.09,5.0,10002225.09
2019-05-08,5254.4000000003725,320,12480454.4,2019-05-08,5093115.465,138,10473045.465,2019-05-08,7798108.82,50,9747358.82,2,2019-05-08,9820724.61,5,10015649.61,2021-08-09,9491.01000000164,979.0,10872475.010000002,2021-08-09,5028967.465,468.0,10221895.465,2021-08-09,5924853.16,371.0,10041469.16,4.0,2021-08-09,9946820.09,5.0,10002300.09
2019-05-09,5254.4000000003725,320,12485254.4,2019-05-09,5093115.465,138,10475115.465,2019-05-09,7798108.82,50,9748108.82,2,2019-05-09,9820724.61,5,10015724.61,2021-08-10,9491.01000000164,979.0,10931215.010000002,2021-08-10,5028967.465,468.0,10249975.465,2021-08-10,5924853.16,371.0,10063729.16,4.0,2021-08-10,9946820.09,5.0,10002600.09
2019-05-10,5254.4000000003725,320,12472774.4,2019-05-10,5093115.465,138,10469733.465,2019-05-10,7798108.82,50,9746158.82,2,2019-05-10,9820724.61,5,10015529.61,2021-08-11,9491.01000000164,979.0,11018346.010000002,2021-08-11,5028967.465,468.0,10291627.465,2021-08-11,6826252.36,275.0,9918627.36,3.0,2021-08-11,9946820.09,5.0,10003045.09
2019-05-13,5254.4000000003725,320,12444934.4,2019-05-13,5093115.465,138,10457727.465,2019-05-13,7798108.82,50,9741808.82,2,2019-05-13,9820724.61,5,10015094.61,2021-08-12,9491.01000000164,979.0,11091771.010000002,2021-08-12,5028967.465,468.0,10326727.465,2021-08-12,6826252.36,275.0,9939252.36,3.0,2021-08-12,9946820.09,5.0,10003420.09
2019-05-14,5254.4000000003725,320,12226054.4,2019-05-14,5093115.465,138,10363335.465,2019-05-14,7798108.82,50,9707608.82,2,2019-05-14,9820724.61,5,10011674.61,2021-08-13,9491.01000000164,979.0,11199461.010000002,2021-08-13,5028967.465,468.0,10378207.465,2021-08-13,7732937.11,180.0,9790337.11,2.0,2021-08-13,9946820.09,5.0,10003970.09
2019-05-15,5254.4000000003725,320,12404934.4,2019-05-15,5093115.465,138,10440477.465,2019-05-15,7798108.82,50,9735558.82,2,2019-05-15,9820724.61,5,10014469.61,2021-08-17,9491.01000000164,979.0,11297361.010000002,2021-08-17,5028967.465,468.0,10425007.465,2021-08-17,7732937.11,180.0,9808337.11,2.0,2021-08-17,9946820.09,5.0,10004470.09
2019-05-16,5254.4000000003725,320,12474374.4,2019-05-16,5093115.465,138,10470423.465,2019-05-16,7798108.82,50,9746408.82,2,2019-05-16,9820724.61,5,10015554.61,2021-08-18,9491.01000000164,979.0,11179881.010000002,2021-08-18,5028967.465,468.0,10368847.465,2021-08-18,7732937.11,180.0,9786737.11,2.0,2021-08-18,9946820.09,5.0,10003870.09
2019-05-17,5254.4000000003725,320,12641414.4,2019-05-17,5093115.465,138,10542459.465,2019-05-17,7798108.82,50,9772508.82,2,2019-05-17,9820724.61,5,10018164.61,2021-08-19,9491.01000000164,979.0,11057506.010000002,2021-08-19,5028967.465,468.0,10310347.465,2021-08-19,7732937.11,180.0,9764237.11,2.0,2021-08-19,9946820.09,5.0,10003245.09
2019-05-20,5254.4000000003725,320,12624134.4,2019-05-20,5093115.465,138,10535007.465,2019-05-20,7798108.82,50,9769808.82,2,2019-05-20,9820724.61,5,10017894.61,2021-08-20,9491.01000000164,979.0,11145616.010000002,2021-08-20,5028967.465,468.0,10352467.465,2021-08-20,7732937.11,180.0,9780437.11,2.0,2021-08-20,9946820.09,5.0,10003695.09
2019-05-21,5254.4000000003725,320,12436614.4,2019-05-21,5093115.465,138,10454139.465,2019-05-21,7798108.82,50,9740508.82,2,2019-05-21,9820724.61,5,10014964.61,2021-08-23,9491.01000000164,979.0,11223936.010000002,2021-08-23,5028967.465,468.0,10389907.465,2021-08-23,7732937.11,180.0,9794837.11,2.0,2021-08-23,9946820.09,5.0,10004095.09
2019-05-22,5254.4000000003725,320,12443334.4,2019-05-22,5093115.465,138,10457037.465,2019-05-22,7798108.82,50,9741558.82,2,2019-05-22,9820724.61,5,10015069.61,2021-08-24,9491.01000000164,979.0,11248411.010000002,2021-08-24,5028967.465,468.0,10401607.465,2021-08-24,7732937.11,180.0,9799337.11,2.0,2021-08-24,9946820.09,5.0,10004220.09
2019-05-23,5254.4000000003725,320,12293254.4,2019-05-23,5093115.465,138,10392315.465,2019-05-23,7798108.82,50,9718108.82,2,2019-05-23,9820724.61,5,10012724.61,2021-08-25,9491.01000000164,979.0,11253306.010000002,2021-08-25,5028967.465,468.0,10403947.465,2021-08-25,7732937.11,180.0,9800237.11,2.0,2021-08-25,9946820.09,5.0,10004245.09
2019-05-24,5254.4000000003725,320,12235654.4,2019-05-24,5093115.465,138,10367475.465,2019-05-24,7798108.82,50,9709108.82,2,2019-05-24,9820724.61,5,10011824.61,2021-08-26,9491.01000000164,979.0,11287571.010000002,2021-08-26,5028967.465,468.0,10420327.465,2021-08-26,7732937.11,180.0,9806537.11,2.0,2021-08-26,9946820.09,5.0,10004420.09
2019-05-27,5254.4000000003725,320,12139334.4,2019-05-27,5093115.465,138,10325937.465,2019-05-27,7798108.82,50,9694058.82,2,2019-05-27,9820724.61,5,10010319.61,2021-08-27,9491.01000000164,979.0,11267991.010000002,2021-08-27,5028967.465,468.0,10410967.465,2021-08-27,7732937.11,180.0,9802937.11,2.0,2021-08-27,9946820.09,5.0,10004320.09
2019-05-28,5254.4000000003725,320,12192454.4,2019-05-28,5093115.465,138,10348845.465,2019-05-28,7798108.82,50,9702358.82,2,2019-05-28,9820724.61,5,10011149.61,2021-08-30,9491.01000000164,979.0,11311067.010000002,2021-08-30,5028967.465,468.0,10431559.465,2021-08-30,7732937.11,180.0,9810857.11,2.0,2021-08-30,9946820.09,5.0,10004540.09
2019-05-29,5254.4000000003725,320,12082374.4,2019-05-29,5093115.465,138,10301373.465,2019-05-29,7798108.82,50,9685158.82,2,2019-05-29,9820724.61,5,10009429.61,2021-08-31,9491.01000000164,979.0,11325752.010000002,2021-08-31,5028967.465,468.0,10438579.465,2021-08-31,7732937.11,180.0,9813557.11,2.0,2021-08-31,9946820.09,5.0,10004615.09
2019-05-30,5254.4000000003725,320,12030854.4,2019-05-30,5093115.465,138,10279155.465,2019-05-30,7798108.82,50,9677108.82,2,2019-05-30,9820724.61,5,10008624.61,2021-09-01,9491.01000000164,979.0,11292466.010000002,2021-09-01,4034648.09,553.0,10407973.09,2021-09-01,6738617.735,265.0,9792742.735,3.0,2021-09-01,9935122.215,6.0,10004272.215
2019-05-31,5254.4000000003725,320,11992134.4,2019-05-31,5093115.465,138,10262457.465,2019-05-31,7798108.82,50,9671058.82,2,2019-05-31,9820724.61,5,10008019.61,2021-09-02,9491.01000000164,979.0,11287571.010000002,2021-09-02,4034648.09,553.0,10405208.09,2021-09-02,6738617.735,265.0,9791417.735,3.0,2021-09-02,9935122.215,6.0,10004242.215
2019-06-03,5254.4000000003725,320,11751174.4,2019-06-03,4124444.125,164,10144228.125,2019-06-03,6829437.48,76,9619093.48,3,2019-06-03,9783468.02,6,10003704.02,2021-09-03,9491.01000000164,979.0,11306172.010000002,2021-09-03,4034648.09,553.0,10415715.09,2021-09-03,6738617.735,265.0,9796452.735,3.0,2021-09-03,9935122.215,6.0,10004356.215
2019-06-04,5254.4000000003725,320,11579334.4,2019-06-04,4124444.125,164,10056160.125,2019-06-04,6829437.48,76,9578281.48,3,2019-06-04,9783468.02,6,10000482.02,2021-09-06,9491.01000000164,979.0,11287571.010000002,2021-09-06,4034648.09,553.0,10405208.09,2021-09-06,6738617.735,265.0,9791417.735,3.0,2021-09-06,9935122.215,6.0,10004242.215
2019-06-05,5254.4000000003725,320,11890374.4,2019-06-05,4124444.125,164,10215568.125,2019-06-05,6829437.48,76,9652153.48,3,2019-06-05,9783468.02,6,10006314.02,2021-09-07,9491.01000000164,979.0,11306172.010000002,2021-09-07,4034648.09,553.0,10415715.09,2021-09-07,6738617.735,265.0,9796452.735,3.0,2021-09-07,9935122.215,6.0,10004356.215
2019-06-07,5254.4000000003725,320,12008774.4,2019-06-07,4124444.125,164,10276248.125,2019-06-07,6829437.48,76,9680273.48,3,2019-06-07,9783468.02,6,10008534.02,2021-09-08,9491.01000000164,979.0,11340437.010000002,2021-09-08,4034648.09,553.0,10435070.09,2021-09-08,6738617.735,265.0,9805727.735,3.0,2021-09-08,9935122.215,6.0,10004566.215
2019-06-10,5254.4000000003725,320,12401734.4,2019-06-10,4124444.125,164,10477640.125,2019-06-10,6829437.48,76,9773601.48,3,2019-06-10,9783468.02,6,10015902.02,2021-09-09,9491.01000000164,979.0,11306172.010000002,2021-09-09,4034648.09,553.0,10415715.09,2021-09-09,6738617.735,265.0,9796452.735,3.0,2021-09-09,9935122.215,6.0,10004356.215
2019-06-11,5254.4000000003725,320,12404934.4,2019-06-11,4124444.125,164,10479280.125,2019-06-11,6829437.48,76,9774361.48,3,2019-06-11,9783468.02,6,10015962.02,2021-09-10,9491.01000000164,979.0,11325752.010000002,2021-09-10,4034648.09,553.0,10426775.09,2021-09-10,6738617.735,265.0,9801752.735,3.0,2021-09-10,9935122.215,6.0,10004476.215
2019-06-12,5254.4000000003725,320,12356294.4,2019-06-12,4124444.125,164,10454352.125,2019-06-12,6829437.48,76,9762809.48,3,2019-06-12,9783468.02,6,10015050.02,2021-09-13,9491.01000000164,979.0,11311067.010000002,2021-09-13,4034648.09,553.0,10418480.09,2021-09-13,6738617.735,265.0,9797777.735,3.0,2021-09-13,9935122.215,6.0,10004386.215
2019-06-13,5254.4000000003725,320,12335814.4,2019-06-13,4124444.125,164,10443856.125,2019-06-13,6829437.48,76,9757945.48,3,2019-06-13,9783468.02,6,10014666.02,2021-09-14,9491.01000000164,979.0,11277781.010000002,2021-09-14,4034648.09,553.0,10399678.09,2021-09-14,6738617.735,265.0,9788767.735,3.0,2021-09-14,9935122.215,6.0,10004182.215
2019-06-14,5254.4000000003725,320,12423814.4,2019-06-14,4124444.125,164,10488956.125,2019-06-14,6829437.48,76,9778845.48,3,2019-06-14,9783468.02,6,10016316.02,2021-09-15,9491.01000000164,979.0,11194566.010000002,2021-09-15,4034648.09,553.0,10352673.09,2021-09-15,6738617.735,265.0,9766242.735,3.0,2021-09-15,9935122.215,6.0,10003672.215
2019-06-17,5254.4000000003725,320,12486854.4,2019-06-17,4124444.125,164,10521264.125,2019-06-17,6829437.48,76,9793817.48,3,2019-06-17,9783468.02,6,10017498.02,2021-09-16,9491.01000000164,979.0,11282676.010000002,2021-09-16,4034648.09,553.0,10402443.09,2021-09-16,6738617.735,265.0,9790092.735,3.0,2021-09-16,9935122.215,6.0,10004212.215
2019-06-18,5254.4000000003725,320,12496134.4,2019-06-18,4124444.125,164,10526020.125,2019-06-18,6829437.48,76,9796021.48,3,2019-06-18,9783468.02,6,10017672.02,2021-09-17,9491.01000000164,979.0,11301277.010000002,2021-09-17,4034648.09,553.0,10412950.09,2021-09-17,6738617.735,265.0,9795127.735,3.0,2021-09-17,9935122.215,6.0,10004326.215
2019-06-19,5254.4000000003725,320,12592454.4,2019-06-19,4124444.125,164,10575384.125,2019-06-19,6829437.48,76,9818897.48,3,2019-06-19,9783468.02,6,10019478.02,2021-09-23,9491.01000000164,979.0,11150511.010000002,2021-09-23,4034648.09,553.0,10327788.09,2021-09-23,6738617.735,265.0,9754317.735,3.0,2021-09-23,9935122.215,6.0,10003402.215
2019-06-20,5254.4000000003725,320,12625734.4,2019-06-20,4124444.125,164,10592440.125,2019-06-20,6829437.48,76,9826801.48,3,2019-06-20,9783468.02,6,10020102.02,2021-09-24,9491.01000000164,979.0,11248411.010000002,2021-09-24,4034648.09,553.0,10383088.09,2021-09-24,6738617.735,265.0,9780817.735,3.0,2021-09-24,9935122.215,6.0,10004002.215
2019-06-21,5254.4000000003725,320,12535814.4,2019-06-21,4124444.125,164,10546356.125,2019-06-21,6829437.48,76,9805445.48,3,2019-06-21,9783468.02,6,10018416.02,2021-09-27,9491.01000000164,979.0,11325752.010000002,2021-09-27,4034648.09,553.0,10426775.09,2021-09-27,6738617.735,265.0,9801752.735,3.0,2021-09-27,9935122.215,6.0,10004476.215
2019-06-24,5254.4000000003725,320,12616134.4,2019-06-24,4124444.125,164,10587520.125,2019-06-24,6829437.48,76,9824521.48,3,2019-06-24,9783468.02,6,10019922.02,2021-09-28,9491.01000000164,979.0,11297361.010000002,2021-09-28,4034648.09,553.0,10410738.09,2021-09-28,6738617.735,265.0,9794067.735,3.0,2021-09-28,9935122.215,6.0,10004302.215
2019-06-25,5254.4000000003725,320,12507334.4,2019-06-25,4124444.125,164,10531760.125,2019-06-25,6829437.48,76,9798681.48,3,2019-06-25,9783468.02,6,10017882.02,2021-09-29,9491.01000000164,979.0,11126036.010000002,2021-09-29,4034648.09,553.0,10313963.09,2021-09-29,6738617.735,265.0,9747692.735,3.0,2021-09-29,9935122.215,6.0,10003252.215
2019-06-26,5254.4000000003725,320,12350214.4,2019-06-26,4124444.125,164,10451236.125,2019-06-26,6829437.48,76,9761365.48,3,2019-06-26,9783468.02,6,10014936.02,2021-09-30,9491.01000000164,979.0,11184776.010000002,2021-09-30,4034648.09,553.0,10347143.09,2021-09-30,6738617.735,265.0,9763592.735,3.0,2021-09-30,9935122.215,6.0,10003612.215
2019-06-27,5254.4000000003725,320,12482054.4,2019-06-27,4124444.125,164,10518804.125,2019-06-27,6829437.48,76,9792677.48,3,2019-06-27,9783468.02,6,10017408.02,2021-10-01,9491.01000000164,979.0,10931215.010000002,2021-10-01,3038194.17,641.0,10189190.17,2021-10-01,5742163.815,353.0,9680231.815000001,4.0,2021-10-01,9923798.875,7.0,10001890.875
2019-06-28,5254.4000000003725,320,12414214.4,2019-06-28,4124444.125,164,10484036.125,2019-06-28,6829437.48,76,9776565.48,3,2019-06-28,9783468.02,6,10016136.02,2021-10-05,9491.01000000164,979.0,10993871.010000002,2021-10-05,3038194.17,641.0,10230214.17,2021-10-05,5742163.815,353.0,9702823.815000001,4.0,2021-10-05,9923798.875,7.0,10002338.875
2019-07-01,5254.4000000003725,320,12679814.4,2019-07-01,3159593.245,188,10605897.245000001,2019-07-01,5864586.600000001,100,9825386.600000001,4,2019-07-01,9743265.9,7,10020521.9,2021-10-06,9491.01000000164,979.0,11067296.010000002,2021-10-06,3038194.17,641.0,10278289.17,2021-10-06,5742163.815,353.0,9729298.815000001,4.0,2021-10-06,9923798.875,7.0,10002863.875
